course_id;course_title;url;is_paid;price;num_subscribers;num_reviews;num_lectures;level;content_duration;published_timestamp;subject
297702;Earn and Learn to create Logo designs in Illustrator quickly;;;;;;;;;;Graphic Design
978272;Create your own Photoshop brush preset!;;;;;;;;;;Graphic Design
37821;Quick and Quirky Caricatures - Learn in an Hour!;;;;;;;;;;Graphic Design
514398;Finalize Production Files | Photoshop Illustrator InDesign;;;;;;;;;;Graphic Design
544944;How to illustrate in Flash ;;;;;;;;;;Graphic Design
326338;OpenCV Computer Vision Application Programming ;;;;;;;;;;Graphic Design
600366;Turn your animated greeting card carousel into a music video;;;;;;;;;;Graphic Design
1088924;Mastering Photoshop Elements 15 Made Easy Training Tutorial;;;;;;;;;;Graphic Design
574194;Manipulate Photos with GIMP;;;;;;;;;;Graphic Design
865634;Learn to Draw Pretty Faces for Comic Books;;;;;;;;;;Graphic Design
400130;The Business Graphic Design with Photoshop & Illustrator;;;;;;;;;;Graphic Design
563708;Bestseller!! Learn Illustrator CC in 1 Hour;;;;;;;;;;Graphic Design
1228900;Learn Professional Book-Cover Designing Photoshop 4 Beginner;;;;;;;;;;Graphic Design
178044;How To Make Graphics For A Website;;;;;;;;;;Graphic Design
933888;Adobe Illustrator: How to Draw Squared Animals Icons;;;;;;;;;;Graphic Design
516394;Book Covers and Graphic Design with PowerPoint 2013/2016/365;;;;;;;;;;Graphic Design
1195812;Getting Started With Digital Painting Using Krita;;;;;;;;;;Graphic Design
590622;Logo Design - Guide to Logo Design in Photoshop;;;;;;;;;;Graphic Design
249126;Logo Design Essentials ;;;;;;;;;;Graphic Design
1163768;Fundamentals of Character Design: From Concept to Vector;;;;;;;;;;Graphic Design
1131780;Whiteboard Animation; Beginner To Expert - In 1 Hour!;;;;;;;;;Graphic Design
909486;Drawing Fun Caricatures! :) -The Best Method!;;;;;;;;;;Graphic Design
368958;Advanced Graphic Design-Photoshop CC 2014 for Photographers;;;;;;;;;;Graphic Design
201812;Design Beautiful & Professional Ebooks Using FREE Software;;;;;;;;;;Graphic Design
484896;Desktop Publishing 101: Simplified Editing;;;;;;;;;;Graphic Design
553832;Create Professional Character Designs in Photoshop;;;;;;;;;;Graphic Design
452182;How to Make a Custom Graphic From Sketches ;;;;;;;;;;Graphic Design
490392;Getting Started with Illustrator CC;;;;;;;;;;Graphic Design
1093760;Photoshop From Scratch to Logos; Digital Drawing & Projects;;;;;;;;;Graphic Design
1115504;How to Make Your Own Children's Interactive eBook!;;;;;;;;;;Graphic Design
446022;InDesign Basics for Beginners: Learn InDesign Quickly;;;;;;;;;;Graphic Design
522784;Create an Accelerated Learning Flowchart with Watercolors;;;;;;;;;;Graphic Design
311846;How to Create Vector Characters in Illustrator or Photoshop;;;;;;;;;;Graphic Design
942768;Photoshop Learn Concept Art Manipulation;;;;;;;;;;Graphic Design
288850;Make Logo design pay with illustrator in less than a day;;;;;;;;;;Graphic Design
1068664;Create a Majestic Bear on Adobe Illustrator;;;;;;;;;;Graphic Design
1136446;Adobe Illustrator CC Beginner;;;;;;;;;;Graphic Design
1125728;Create Beveled Lettering in Adobe Illustrator;;;;;;;;;;Graphic Design
1228708;Learn Adobe Illustrator and Premiere Pro in 1 hour;;;;;;;;;;Graphic Design
1095488;Adobe photoshop The  Flying Land compositing;;;;;;;;;;Graphic Design
381828;Learn Mobile App Design in Photoshop;;;;;;;;;;Graphic Design
406054;Photoshop: Real World Learning;;;;;;;;;;Graphic Design
585174;Adobe Illustrator Fast Track;;;;;;;;;;Graphic Design
1125814;Mastering Text Animation in After Effect;;;;;;;;;;Graphic Design
1105636;How to Design A 2D Character in Illustrator;;;;;;;;;;Graphic Design
327310;Design Efficiency Intensive;;;;;;;;;;Graphic Design
1080584;Adobe Photoshop CC for Photographers Advanced;;;;;;;;;;Graphic Design
513212;Adobe InDesign Tips and Tricks;;;;;;;;;;Graphic Design
1047750;Photoshop CC Training - Creating Fantastic Album Cover Art;;;;;;;;;;Graphic Design
831640;Beginner's Guide to Book Cover Designing.;;;;;;;;;;Graphic Design
570188;Low Poly Portrait Illustration;;;;;;;;;;Graphic Design
365926;Events Promotion Design;;;;;;;;;;Graphic Design
986832;Adobe Photoshop CC Introduction;;;;;;;;;;Graphic Design
1077836;Ecover Mastery in 30 Minutes with NO photoshop skills needed;;;;;;;;;;Graphic Design
872816;Adobe Illustrator in Under 10: Fast info at your Fingertips!;;;;;;;;;;Graphic Design
518188;An Easy Introduction to Adobe Photoshop;;;;;;;;;;Graphic Design
726314;Create Beautiful Image Maps for Your Website;;;;;;;;;;Graphic Design
883828;T-Shirt Design Workshop 02: Mixed Media Design;;;;;;;;;;Graphic Design
826202;Design a unique bookstore-quality Photo Book with Blurb;;;;;;;;;;Graphic Design
1171720;Learn to Create Deliverable Brand Identity Package;;;;;;;;;;Graphic Design
117004;How to Draw Pinups and Sexy Women;;;;;;;;;;Graphic Design
952106;Design & Create Text Logos in Adobe Photoshop CS5;;;;;;;;;;Graphic Design
854746;Freelancing A-Z: How To Start A Successful Freelance Career;;;;;;;;;;Graphic Design
834114;Character Concept Design for Beginners;;;;;;;;;;Graphic Design
1012262;Icon & Logo Symbol Design in Adobe Illustrator;;;;;;;;;;Graphic Design
1091360;How to Draw Majestic Animals: Cats;;;;;;;;;;Graphic Design
808542;Sketchbook Pro for Beginners;;;;;;;;;;Graphic Design
1142428;Photoshop CC 2017 Full Course;;;;;;;;;;Graphic Design
1015308;Mobile App Design in Photoshop from Scratch - UI & UX DESIGN;;;;;;;;;;Graphic Design
1114164;Affinity Designer - making seamless patterns;;;;;;;;;;Graphic Design
635716;Typography: Learn the Foundation and Designs;;;;;;;;;;Graphic Design
374652;Sketch 3 - New Guide To iOS 8 Mobile App Design (2015);;;;;;;;;;Graphic Design
727510;How To Become An Etsy Wholesale Seller;;;;;;;;;;Graphic Design
579202;How to make Business Cards like a Pro;;;;;;;;;;Graphic Design
699382;Creating animation puzzles with Google Slides;;;;;;;;;;Graphic Design
20150;iPhone icons gone awesome;;;;;;;;;;Graphic Design
895302;Adobe After Effect: Create 15 Advance Motion Graphic Element;;;;;;;;;;Graphic Design
403764;Learn Sketch 3 Mobile App Design From Scratch;;;;;;;;;;Graphic Design
145178;Learn Real Graphic Design;;;;;;;;;;Graphic Design
1127944;Designing With Halftones: Create a Dot Pattern Portrait!;;;;;;;;;;Graphic Design
435626;A Beginners Guide to creating Vector Graphics With Photoshop;;;;;;;;;;Graphic Design
1114470;Adobe Photoshop CS6 para Iniciantes;;;;;;;;;;Graphic Design
1143148;PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD;;;;;;;;;;Graphic Design
640164;Doble exposición con Photoshop;;;;;;;;;;Graphic Design
1141560;Débuter avec KRITA;;;;;;;;;;Graphic Design
1139792;会声会影深度教学;;;;;;;;;;Graphic Design
1221032;Criando um poster com foto colagem digital;;;;;;;;;;Graphic Design
1075366;Adobe InDesign CC 2017 Quick Start;;;;;;;;;;Graphic Design
223884;初めてのiDraw入門;;;;;;;;;;Graphic Design
1164488;Interiores Sostenibles 101;;;;;;;;;;Graphic Design
1122306;Wordpress: Comment utiliser le thème FABLE;;;;;;;;;;Graphic Design
177584;Adobe InDesign CS6;;;;;;;;;;Graphic Design
586914;Aprende Photoshop con Ejercicios Prácticos.;;;;;;;;;;Graphic Design
397204;Typography Design: Learn Web Typography The Practical Way;;;;;;;;;;Graphic Design
58791;Toon Boom Studio Tutorial - Cartoon Animation Made Simple;;;;;;;;;;Graphic Design
1182330;Learn Logo Designing: 5 Types of Logo Designs in Illustrator;;;;;;;;;;Graphic Design
172906;Practical Font Design;;;;;;;;;;Graphic Design
766906;Smashing Photoshop CC/CS;;;;;;;;;;Graphic Design
379814;Sketching: How to Draw People; Hands; Eyes; Buildings & Cars;;;;;;;Graphic Design
445102;Converting Type to Outlines in Adobe InDesign;;;;;;;;;;Graphic Design
655198;Siemens NX Unigraphics (UG) Basic to Advance 3D Modelling;;;;;;;;;;Graphic Design
575040;Typography From A to Z;;;;;;;;;;Graphic Design
966268;Digital Asset Designer: Creating and Selling Mockups;;;;;;;;;;Graphic Design
536780;Adobe Illustrator CC - From scratch ;;;;;;;;;;Graphic Design
431562;Photoshop: 5 Practical Techniques to Improve Your Skills;;;;;;;;;;Graphic Design
1047408;Easy Coloring Book Design;;;;;;;;;;Graphic Design
987865;Make Patterns in Illustrator;;;;;;;;;;Graphic Design
371900;Learn to create Text fire effect in Adobe Photoshop ;;;;;;;;;;Graphic Design
995384;Professional Business Logo Design Using Free Online Tools;;;;;;;;;;Graphic Design
1252410;Beginners Guide to Kindle Ebook Covers Design With Fireworks;;;;;;;;;;Graphic Design
1216554;Photoshop isn't like what you imagine A to Z .;;;;;;;;;;Graphic Design
1275872;The Complete Adobe Spark Course;;;;;;;;;;Graphic Design
1133764;The Art of Logo Design : Everything You Need to Know;;;;;;;;;;Graphic Design
1200856;Hand Lettering para Iniciantes;;;;;;;;;;Graphic Design
1226332;Aprende a utilizar Canva;;;;;;;;;;Graphic Design
950894;photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO;;;;;;;;;;Graphic Design
1245356;Photoshop - Revelando os segredos das Fusões;;;;;;;;;;Graphic Design
1092766;Create Mobile App Design from Scratch in Photoshop;;;;;;;;;;Graphic Design
364986;Apple Watch Design;;;;;;;;;;Graphic Design
908664;Word Swag : Create Stunning Images with the Word Swag App;;;;;;;;;;Graphic Design
1234108;How to Draw Majestic Animals: Dogs;;;;;;;;;;Graphic Design
47004;Photoshop Course: Design an eBook Cover in Photoshop;;;;;;;;;;Graphic Design
327666;Digital Art for Beginners;;;;;;;;;;Graphic Design
1068902;Learn How To Design a Logo in Adobe Illustrator in 30 Mins;;;;;;;;;;Graphic Design
1076222;The most popular techniques in Photoshop;;;;;;;;;;Graphic Design
278948;Become a Professional Graphic Designer;;;;;;;;;;Graphic Design
1013676;Adobe Illustrator CC 2017 for beginners;;;;;;;;;;Graphic Design
62497;How to Draw Cute Cartoon Characters;;;;;;;;;;Graphic Design
1182900;How to Create awesome Cinema-graph With Adobe Photoshop?;;;;;;;;;;Graphic Design
1178226;Learn to Create a Mandala with Adobe Illustrator;;;;;;;;;;Graphic Design
1165268;15  Motion Graphic Elements in After Effect (Series 2);;;;;;;;;;Graphic Design
1133648;Fantasy map design;;;;;;;;;;Graphic Design
471136;Creating 2D Game Assets;;;;;;;;;;Graphic Design
63712;create 9 professional logo design full version;;;;;;;;;;Graphic Design
1055424;Stencil - Simple Graphic Design For Entrepreneurs;;;;;;;;;;Graphic Design
843620;Learn Adobe InDesign from Scratch;;;;;;;;;;Graphic Design
1153326;Getting the Life of an Instructional Designer;;;;;;;;;;Graphic Design
551964;Drawing for All Levels: How to Design Cartoon Women;;;;;;;;;;Graphic Design
1104858;Photoshop Tools 101;;;;;;;;;;Graphic Design
517866;How to create gif animation in photoshop;;;;;;;;;;Graphic Design
1036766;How to Color Comic Books... with a Mouse;;;;;;;;;;Graphic Design
337072;Bestseller! Learn Photoshop in 1 Hour (No Experience Needed);;;;;;;;;;Graphic Design
737642;How To Design A Fortune 500 Logo in Illustrator;;;;;;;;;;Graphic Design
520766;Canva : Graphic Design Theory Volume2;;;;;;;;;;Graphic Design
757900;Canva : Book Cover Design;;;;;;;;;;Graphic Design
978576;The Complete Figure Drawing Course HD;;;;;;;;;;Graphic Design
961684;Mastering Logo Design - 20 Projects step-by-step;;;;;;;;;;Graphic Design
371490;Graphic Design: Create Animated GIF Ad Banners in Photoshop;;;;;;;;;;Graphic Design
1134692;Learn Inkscape : Design Logos and Game Arts;;;;;;;;;;Graphic Design
507726;Typography: Learn the Basics to Build a Solid Foundation;;;;;;;;;;Graphic Design
349586;Master Manga Studio 5: Bonus Drawing and Painting;;;;;;;;;;Graphic Design
1153710;Learn Adobe Photoshop from scratch to professional;;;;;;;;;;Graphic Design
1269190;7 Secrets To Designing In Black and White;;;;;;;;;;Graphic Design
303042;Photoshop CS 6 ile Fotoğraf İşlemenin Temelleri;;;;;;;;;;Graphic Design
647520;誰でもわかる Adobe Illustrator CS6;;;;;;;;;;Graphic Design
681878;Devenez le king de l'illustration automobile;;;;;;;;;;Graphic Design
873296;Corel Draw X7 Eğitimi (Temelden İleri Seviyeye);;;;;;;;;;Graphic Design
1164720;调色中级课程;;;;;;;;;;Graphic Design
1019552;Drawing and paint  hot girl with photoshop;;;;;;;;;;Graphic Design
1147664;Photoshop CC Eğitim Seti (YENİ);;;;;;;;;;Graphic Design
948294;مدخل في أساسيات الفوطوشوب للمبتدئين فقط;;;;;;;;;;Graphic Design
393850;Creación de iconos con Illustrator;;;;;;;;;;Graphic Design
733878;Adobe Illustrator Course in Urdu Basics Level Training;;;;;;;;;;Graphic Design
860656;GraphicDesign Studio;;;;;;;;;;Graphic Design
1246252;Aula de Photoshop - Aprenda como recortar imagens;;;;;;;;;;Graphic Design
622122;Make your own great designs in PowerPoint: Quick & Easy;;;;;;;;;;Graphic Design
222976;Create Kindle eBook Covers with PowerPoint;;;;;;;;;;Graphic Design
439968;Magazine Design: Start your own magazine in less than 24hrs;;;;;;;;;;Graphic Design
852060;Essential Skills for Designers - Adobe Bridge;;;;;;;;;;Graphic Design
546848;Learn to code in Python and learn Adobe Photoshop today!;;;;;;;;;;Graphic Design
81278;How to draw Caricatures;;;;;;;;;;Graphic Design
53556;Essential Skills for Designers - Working with Type;;;;;;;;;;Graphic Design
1158854;Affinity Designer for beginners;;;;;;;;;;Graphic Design
68876;How to Create Top Ranking Mobile App Icons - iOS Edition;;;;;;;;;;Graphic Design
514496;Canva - Making Design Simple;;;;;;;;;;Graphic Design
649404;Ribbon Lettering: From Sketch to Wordmark;;;;;;;;;;Graphic Design
108384;How to Make a Custom Graphic ;;;;;;;;;;Graphic Design
753934;Create Flat Designs with Inkscape ;;;;;;;;;;Graphic Design
206592;:::Beginners Guide To Creating Amazing Images with Canva:::;;;;;;;;;;Graphic Design
15467;Learn To Draw - The COMIC BOOK STYLE;;;;;;;;;;Graphic Design
983444;Adobe Illustrator Vectors For Hand Letterers;;;;;;;;;;Graphic Design
74782;How To Create Amazing YouTube Custom Thumbnail Images;;;;;;;;;;Graphic Design
456988;Graphic Design Bootcamp: Professional Workflow & Layout Tips;;;;;;;;;;Graphic Design
1049760;Promotional Design Master Class;;;;;;;;;;Graphic Design
808808;Introduction to GIMP 2.8: Tutorials for Beginners;;;;;;;;;;Graphic Design
599652;48 Logo Designs and Techniques;;;;;;;;;;Graphic Design
524748;Photoshop JumpStart;;;;;;;;;;Graphic Design
310652;How To Sell Practically Anything: Professional Design Mockup;;;;;;;;;;Graphic Design
946326;Learn Calligraphy; Handwriting animation wz After Effects;;;;;;;;;Graphic Design
1146166;LaTeX A-Z: from beginner to advance in less than 3 hour;;;;;;;;;;Graphic Design
1190334;Course Bundle | Exploring Art : Silhouette & Linear Line Art;;;;;;;;;;Graphic Design
895394;How To Build Your Own Web Banner Design Business;;;;;;;;;;Graphic Design
1100628;Canva: Design and Sell Your Own Professional Canva Designs;;;;;;;;;;Graphic Design
996868;How to Design a Logo in Adobe Illustrator;;;;;;;;;;Graphic Design
751230;Illustrator CC: Design and drawing from scratch to expert!;;;;;;;;;;Graphic Design
356840;Logo design: How To Design an Awesome Logo in Illustrator;;;;;;;;;;Graphic Design
269082;Photoshop: Real World Hands-on Freelance Mastery;;;;;;;;;;Graphic Design
449788;Graphic Design: Beginner's Graphic Design Guide to Photoshop;;;;;;;;;;Graphic Design
792232;Most Wanted Flat Design Techniques;;;;;;;;;;Graphic Design
1164876;3DS MAX - Learn 3Ds MAX tutorial for Beginners in Urdu Hindi;;;;;;;;;;Graphic Design
861444;Design your own Social Media Logo Icons in Adobe Illustrator;;;;;;;;;;Graphic Design
148982;Mashup - Transform a scanned sketch into a digital painting;;;;;;;;;;Graphic Design
861742;Motion Graphic With After Effect From Scratch in 5 Hours;;;;;;;;;;Graphic Design
817074;Introduction to Photoshop CC: Tutorials for Beginners;;;;;;;;;;Graphic Design
286160;Making Killer Images in Photoshop that WOW Clients!;;;;;;;;;;Graphic Design
788722;Simple Photoshop CC: Smart Objects;;;;;;;;;;Graphic Design
1008654;Learn Photo Manipulation - Build 3 projects;;;;;;;;;;Graphic Design
964478;Zombie Apocalypse Photoshop Actions;;;;;;;;;;Graphic Design
953220;Creative Perspective Illustration with GIMP;;;;;;;;;;Graphic Design
64078;iPhone icons in iOS7 - learn flat design;;;;;;;;;;Graphic Design
1046540;How to draw professional manga artwork by Punix;;;;;;;;;;Graphic Design
622284;How do I Create a Stylized Graphics from Images in Photoshop;;;;;;;;;;Graphic Design
31150;Advance Design of Logos and Brand Identity   ;;;;;;;;;;Graphic Design
574132;Como utilizar o Corel Draw por completo!;;;;;;;;;;Graphic Design
724824;Photoshop　中級者、上級者がプロになるために最後に学ぶ「超絶技巧」テクニック;;;;;;;;;;Graphic Design
883324;Corel Draw X7: Mão na Massa;;;;;;;;;;Graphic Design
502204;Dibujo digital básico: cómo ilustrar en Photoshop;;;;;;;;;;Graphic Design
283038;Adobe Illustrator CS6 باللغة العربية;;;;;;;;;;Graphic Design
650720;Creare un logo con Adobe Illustrator;;;;;;;;;;Graphic Design
586680;Mestres do Photoshop;;;;;;;;;;Graphic Design
899240;illustrator CC 2015.3 - Curso básico de ferramentas;;;;;;;;;;Graphic Design
520876;Plantillas Powerpoint para Publicar en Mercadolibre y Ebay;;;;;;;;;;Graphic Design
1083784;Crie seu Cartão de Visita no CorelDRAW X8;;;;;;;;;;Graphic Design
651352;Curso de Maya 3D;;;;;;;;;;Graphic Design
968268;Photoshop: Organización de eventos y decoración de fiestas;;;;;;;;;;Graphic Design
479760;Podcast Cover Art | Design Like the Best;;;;;;;;;;Graphic Design
134690;Learn Drawing and Painting a Landscape with Oil Colours;;;;;;;;;;Graphic Design
692918;Enhance your chroma key with an animated Slides background;;;;;;;;;;Graphic Design
1092632;The Complete Motion Graphic Course;;;;;;;;;;Graphic Design
753154;Making Corporate Flyers in Photoshop;;;;;;;;;;Graphic Design
46524;Rock-Solid Brands;;;;;;;;;;Graphic Design
634480;Typographic Poster Design - From Sketch to Vector;;;;;;;;;;Graphic Design
771044;Make Money With Photoshop: Logos; Business Cards & Brochures;;;;;;;;;Graphic Design
497268;Photoshop the Art of Clipart;;;;;;;;;;Graphic Design
435138;Adobe Illustrator Creative Cloud:  Mastering the Upgrades;;;;;;;;;;Graphic Design
334530;Illustrator 101: Learn Quickly and Easily to create Artwork;;;;;;;;;;Graphic Design
904144;Design Your Own Fonts. Plus A Bunch Of Typography Secrets.;;;;;;;;;;Graphic Design
397946;Easy Steps To Become A Photoshop Expert;;;;;;;;;;Graphic Design
561800;Intro to Adobe Illustrator;;;;;;;;;;Graphic Design
810234;Beginners Guide: Photoshop Poster/Artwork;;;;;;;;;;Graphic Design
559046;Basic Graphic Design for PowerPoint;;;;;;;;;;Graphic Design
338308;Master Graphic Design Using Photoshop with Rachael;;;;;;;;;;Graphic Design
477634;Adobe Illustrator CC - Print Design for Beginners;;;;;;;;;;Graphic Design
913194;Adobe Illustrator | Master in 3D;;;;;;;;;;Graphic Design
429866;From Drawing to Illustration;;;;;;;;;;Graphic Design
632702;Adobe Suite : Unleash your creativity & benefit from it !;;;;;;;;;;Graphic Design
429366;Become a Logo Designer: Guide to Complimentary Logo Software;;;;;;;;;;Graphic Design
433084;DIY Beautiful Social Graphics That Don't Require Photoshop;;;;;;;;;;Graphic Design
185092;Design while you learn InDesign CC;;;;;;;;;;Graphic Design
395652;R Graph Essentials;;;;;;;;;;Graphic Design
943724;Car Sketching with Simple Analog Tools;;;;;;;;;;Graphic Design
546124;Drawing Anime & Manga Style;;;;;;;;;;Graphic Design
876444;Inkscape 101 for Beginners - Design Vector Graphics;;;;;;;;;;Graphic Design
893978;How to Fix Common Branding Mistakes; for Graphic Designers;;;;;;;;;Graphic Design
1249378;AutoCAD Course - Learn Online AutoCAD in Urdu Hindi;;;;;;;;;;Graphic Design
273256;Mind-Blowing Photoshop: Master Skills Season 1;;;;;;;;;;Graphic Design
1240730;Architectural Drawing For Creatives;;;;;;;;;;Graphic Design
651014;Adobe Photoshop (Complete Beginner);;;;;;;;;;Graphic Design
1236254;Character Design;;;;;;;;;;Graphic Design
1201118;Icon Design Masterclass: Learn Icon Design Principles;;;;;;;;;;Graphic Design
1227748;create stunning Photoshop compositions in minutes;;;;;;;;;;Graphic Design
408118;Marvelous Logo Design;;;;;;;;;;Graphic Design
1258402;Canva Complete Course For Graphics Design | 20 Projects;;;;;;;;;;Graphic Design
489114;The Complete Video Production Guide - Learn Top Video Tools;;;;;;;;;;Graphic Design
16689;Drawing With Confidence;;;;;;;;;;Graphic Design
1089062;Add realistic car paint to your pencil drawing in Photoshop!;;;;;;;;;;Graphic Design
709160;T-Shirt Sales - Merch By Amazon Profit Formula With Canva;;;;;;;;;;Graphic Design
385662;Learn print production from start to finish;;;;;;;;;;Graphic Design
508570;Step by Step Gif animation in Photoshop;;;;;;;;;;Graphic Design
934790;Adobe - Create a professional logo step-by-step (Farming);;;;;;;;;;Graphic Design
1133716;Adobe Illustrator CC Advanced;;;;;;;;;;Graphic Design
473474;Mastering Realistic Real Life Drawing with Pencil;;;;;;;;;;Graphic Design
1143032;Silhouettes that Sells;;;;;;;;;;Graphic Design
121490;FullPage: The Complete Guide to Flat Websites;;;;;;;;;;Graphic Design
339560;How to design professional PowerPoint business presentation;;;;;;;;;;Graphic Design
659340;Pic Monkey for Beginners - Graphic Design and Photo Editing;;;;;;;;;;Graphic Design
835082;Corel Painter 2016;;;;;;;;;;Graphic Design
335902;eBook Cover Design;;;;;;;;;;Graphic Design
441106;Photoshop tips and tricks; how to change clothes;;;;;;;;;Graphic Design
624356;How to make Better Compositions: Take your art to new height;;;;;;;;;;Graphic Design
456388;Adobe Photoshop CC | The Essential Guide;;;;;;;;;;Graphic Design
955242;Learn to Composite a 2D Action Shot in Photoshop;;;;;;;;;;Graphic Design
496430;Infographic Design: How To Create Your Own Infographic;;;;;;;;;;Graphic Design
793246;Autodesk Inventor 2016 : Complete Guide ;;;;;;;;;;Graphic Design
547190;Amazing Graphic Design for Beginners;;;;;;;;;;Graphic Design
696630;7 Ways A Beginner Guitarist Can Sound Better; Instantly!;;;;;;;;;Musical Instruments
643970;Instant Harmonica - Christmas. Play Jingle Bells Part 1 now;;;;;;;;;;Musical Instruments
801486;Playing Piano:  Popular Pieces Vol. II;;;;;;;;;;Musical Instruments
455054;Ninja Chord Changes - Master your guitar chord changes;;;;;;;;;;Musical Instruments
1257976;Your First 10 Guitar Lessons - Learn how to play guitar;;;;;;;;;;Musical Instruments
1253224;Pentatonic Scale Crash Course for Bass Guitar;;;;;;;;;;Musical Instruments
837722;Modal Theory for Guitar (Guitar Lessons from Lutz Academy);;;;;;;;;;Musical Instruments
631416;Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas;;;;;;;;;;Musical Instruments
149728;Learn Jazz Piano Today;;;;;;;;;;Musical Instruments
195576;Learn To Play The Drums Without A Drum Kit;;;;;;;;;;Musical Instruments
1048302;Learn Travis Picking From Scratch;;;;;;;;;;Musical Instruments
560662;Instant Harmonica - how to get single notes in 5 easy steps;;;;;;;;;;Musical Instruments
661814;Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings;;;;;;;;;;Musical Instruments
640496;Teaching Music : Start teaching an instrument successfully.;;;;;;;;;;Musical Instruments
1200374;Strumming from scratch - Rhythm guitar lesson for Beginners;;;;;;;;;;Musical Instruments
101498;Blues Guitar Lessons - From Texas To Carolina;;;;;;;;;;Musical Instruments
729464;Instant Harmonica - play the groovy Beatles Yesterday today!;;;;;;;;;;Musical Instruments
961630;Beginner Guitar Quick-Start Course;;;;;;;;;;Musical Instruments
544234;Mike G's Beginner Drum Course: Part 1;;;;;;;;;;Musical Instruments
517366;Guitar for Beginners - Learn the Basics;;;;;;;;;;Musical Instruments
271652;How To Play The Djembe: For Beginners;;;;;;;;;;Musical Instruments
760066;Blues Guitar Lessons - Volume 1 - Blues Shuffle Essentials;;;;;;;;;;Musical Instruments
80844;Beginner Guitar - 38 Easy Lessons You Needs to Get Started;;;;;;;;;;Musical Instruments
820086;Bass Guitar Lessons For Beginners;;;;;;;;;;Musical Instruments
1013558;Pure Pentatonic Power: Rock and Blues Guitar Soloing;;;;;;;;;;Musical Instruments
206332;Rock Drumset Grooves: Level 1;;;;;;;;;;Musical Instruments
624662;Guitar: The Next Level;;;;;;;;;;Musical Instruments
470472;Learn to Play Euphonium: Beginner to Pro in Under Five Hours;;;;;;;;;;Musical Instruments
331970;Learn Oud 1 (No Prior Music Knowledge Required!);;;;;;;;;;Musical Instruments
705890;Instant Harmonica - play Dylan's Blowing in the Wind today!;;;;;;;;;;Musical Instruments
932804;Improvise On The Piano In 30 Minutes;;;;;;;;;;Musical Instruments
1101522;Cajon Step-by-Step: Beginner > Intermediate > Advanced;;;;;;;;;;Musical Instruments
760300;Blues Guitar Lessons - Volume 2 - Slow Blues Essentials;;;;;;;;;;Musical Instruments
636858;Instant Harmonica - play the gorgeous Skye Boat Song now!;;;;;;;;;;Musical Instruments
371896;Learn to Play Trombone: Go From Beginner to Pro in No Time!;;;;;;;;;;Musical Instruments
636842;FingerstyleGuitar by Jacques Stotzem - Basic Level;;;;;;;;;;Musical Instruments
564446;Instant Harmonica - play two Star Wars themes in 30 minutes ;;;;;;;;;;Musical Instruments
925286;Play Piano To-day! - Beginner Piano Lessons For Busy People!;;;;;;;;;;Musical Instruments
324224;Learn to Play the Flute: Beginner to Pro in Under Five Hours;;;;;;;;;;Musical Instruments
1008054;Play Piano 7: Improvise on For All We Know in F Key by Ear;;;;;;;;;;Musical Instruments
40495;World's Fastest Piano Method - The Piano Revolution!;;;;;;;;;;Musical Instruments
184780;Learn to Play the Trumpet: Beginner to Pro Made the Easy Way;;;;;;;;;;Musical Instruments
338926;Learn to Play Clarinet: Beginner to Pro in Under Five Hours;;;;;;;;;;Musical Instruments
104304;Learn To Play The Piano Using Pop; R&B and Gospel Chords;;;;;;;;;Musical Instruments
413182;Play By Ear #4: Play Song By Ear with 3 Chords Using Any Key;;;;;;;;;;Musical Instruments
1108666;Worship Piano: From Beginner to Pro;;;;;;;;;;Musical Instruments
692658;Easy to play Christmas Songs for Guitar;;;;;;;;;;Musical Instruments
173776;Ultimate Blues Guitar Beginner Lessons;;;;;;;;;;Musical Instruments
1254852;How to Play Piano - Your First Lesson!;;;;;;;;;;Musical Instruments
637842;Playing Piano : Reading and Playing Classical Tunes Vol.I;;;;;;;;;;Musical Instruments
953442;Blues School! A Course For Beginners in Blues Piano & Improv;;;;;;;;;;Musical Instruments
648628;Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells;;;;;;;;;;Musical Instruments
670640;31 Day Guitar Challenge;;;;;;;;;;Musical Instruments
403078;Percussive Fingerstyle Guitar;;;;;;;;;;Musical Instruments
174562;Learn to Play Saxophone: Beginner to Pro in Under Four Hours;;;;;;;;;;Musical Instruments
396238;Learn BASS GUITAR- Have Fun; Amaze Your Friends- It's Easy! ;;;;;;;;;Musical Instruments
20387;Guitar Insanity Workout - Eatmystrings!;;;;;;;;;;Musical Instruments
646906;Playing Piano:  Play Chords and Popular Pieces Vol.I;;;;;;;;;;Musical Instruments
783292;Guitar Chord Riot! Learn to Play Guitar Like a Guitar Jedi;;;;;;;;;;Musical Instruments
515262;Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs;;;;;;;;;;Musical Instruments
147404;Guitar Fretboard Mastery for the Blues Guitarist;;;;;;;;;;Musical Instruments
260900;Quick & Easy Piano Chords: Play more songs with more chords;;;;;;;;;;Musical Instruments
563650;Instant Harmonica - play Scarborough Fair in 8 easy lectures;;;;;;;;;;Musical Instruments
